path,sha256,status,start_pc,stop_pc,instructions,cycles,fetch_penalty,branch_penalty,mispredictions,branches,branches_taken,branches_not_taken,loads,stores,coremark_per_mhz,modeled_coremark_per_mj,error
tests/coremark/build_resume_matrix_phase_search_20260826/caller_first_swap_7_8_pad_016/coremark.elf,7ca67cf012c283fcd28bf3ddf4c83e15685391fafa5033f77da26ab6bf834a89,OK,0x000001a6,0x000001f2,183205,195285,6698,5382,666,45795,18580,27215,43879,10645,5.12072099751645,232.76004534165685,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_014/coremark.elf,ff5ca782f995cef6e8d4030c1b68873211aaac03e90ada7176f805985b9ad0a7,OK,0x000001a6,0x000001f2,183205,195134,6547,5382,666,45795,18580,27215,43879,10645,5.1246835507907385,232.94016139957904,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_016/coremark.elf,9a76498badd86925e7747eb9d5026313f61087c9511927a544bb6a960896ebe0,OK,0x000001a6,0x000001f2,183205,195043,6456,5382,666,45795,18580,27215,43879,10645,5.127074542536774,233.04884284258065,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_018/coremark.elf,c4643b286f1435dada5eead3879926b11880732dcb29d4e31b704b50140600a0,OK,0x000001a6,0x000001f2,183205,195162,6575,5382,666,45795,18580,27215,43879,10645,5.123948309609452,232.9067413458842,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_048/coremark.elf,f1b0ed8034d7d3133676b9c4f3cabe4f4e10afc986ca29c2ae1d6086faf49c5a,OK,0x000001a8,0x000001f4,183205,195126,6539,5382,666,45795,18580,27215,43879,10645,5.124893658456587,232.94971174802671,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_080/coremark.elf,4f0eb5cdcc725701ec58d26178d204a4f846bba56a281eb2cc6a8bfa4a3c8134,OK,0x000001aa,0x000001f6,183205,195312,6725,5382,666,45795,18580,27215,43879,10645,5.120013107233555,232.72786851061613,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_1008/coremark.elf,20345bd6dc119be4c383d2a4b5bbdedb7dd0b54d45037eb08ae76d59cc4ad781,OK,0x000001aa,0x000001fa,183205,195379,6792,5382,666,45795,18580,27215,43879,10645,5.118257335742326,232.6480607155603,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_112/coremark.elf,6c58b1f55804ae09308e4f0a208ed7441633444fe8041c4bf0f852d54665d0f8,OK,0x000001aa,0x000001f6,183205,195284,6697,5382,666,45795,18580,27215,43879,10645,5.12074721943426,232.76123724701182,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_144/coremark.elf,c340eb2d1e1dc06e359769e7b9c38c9deb268b6c3698dfab497553e1c60efa76,OK,0x000001aa,0x000001f6,183205,195320,6733,5382,666,45795,18580,27215,43879,10645,5.119803399549458,232.71833634315718,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_176/coremark.elf,2547b7f3cbc3b44e298746c088b08f186370da568455766faec30d25fb35e5f6,OK,0x000001aa,0x000001f6,183205,195320,6733,5382,666,45795,18580,27215,43879,10645,5.119803399549458,232.71833634315718,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_208/coremark.elf,a262912ecee89a8e8d6219166c6ac190b29b1f031bd32dee2b9ddfe1eaecf3c4,OK,0x000001aa,0x000001f8,183205,195334,6747,5382,666,45795,18580,27215,43879,10645,5.119436452435316,232.701656928878,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_240/coremark.elf,17a868bacac97218cd4aabe4fb2917a30f01237a83f5f46f83562ed3d82f111e,OK,0x000001aa,0x000001fa,183205,195360,6773,5382,666,45795,18580,27215,43879,10645,5.118755118755119,232.67068721614177,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_272/coremark.elf,b9597856247de4bd77d177e67c9280829eb98495e4878878880ad195a51ca8cb,OK,0x000001aa,0x000001fa,183205,195316,6729,5382,666,45795,18580,27215,43879,10645,5.119908251244138,232.72310232927902,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_304/coremark.elf,c282dd4e972ae92d5a241021fd2859ed1b064c550ac2ae51f64bb33832fbd836,OK,0x000001aa,0x000001fa,183205,195270,6683,5382,666,45795,18580,27215,43879,10645,5.121114354483535,232.77792520379708,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_336/coremark.elf,198d18ae29da9b3dd4ae935f30edba4ff45b8343b3ddc8fd24e72018a0f7a84c,OK,0x000001aa,0x000001fa,183205,195269,6682,5382,666,45795,18580,27215,43879,10645,5.121140580430073,232.77911729227608,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_368/coremark.elf,9adb72ab32e0cdf535639fa58d63f4889e804bc57456b9de0257d7e0c055940f,OK,0x000001aa,0x000001fa,183205,195305,6718,5382,666,45795,18580,27215,43879,10645,5.120196615550037,232.73620979772895,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_400/coremark.elf,5a0e79a12981400bc4c168fb703196cd8e2c7b80d85314bba81676f6a6730c7e,OK,0x000001aa,0x000001fa,183205,195305,6718,5382,666,45795,18580,27215,43879,10645,5.120196615550037,232.73620979772895,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_432/coremark.elf,15b1f4b17e3e11efd94c537087380a2c7e2ff73234b29e2cd3a5240d10e3acd2,OK,0x000001aa,0x000001fa,183205,195278,6691,5382,666,45795,18580,27215,43879,10645,5.120904556580874,232.7683889354943,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_464/coremark.elf,a486653d65a737b69beff8698dd4f9b119df6023e59964f45277514aa54e8172,OK,0x000001aa,0x000001fa,183205,195269,6682,5382,666,45795,18580,27215,43879,10645,5.121140580430073,232.77911729227608,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_496/coremark.elf,2e936d9fdc19a472256e79a03d7d4f6dd936133942518afae484120b4a329714,OK,0x000001aa,0x000001fa,183205,195296,6709,5382,666,45795,18580,27215,43879,10645,5.120432574143864,232.74693518835747,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_528/coremark.elf,e4db2e838ebca76b549912685d76105f25508c948abf1f2c585e38dbfa4623a0,OK,0x000001aa,0x000001fa,183205,195359,6772,5382,666,45795,18580,27215,43879,10645,5.118781320543205,232.67187820650932,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_560/coremark.elf,a40e93ec31e4732553291a80ed09bcd888b94edabb95b758562bdcc7d3da564b,OK,0x000001aa,0x000001fa,183205,195368,6781,5382,666,45795,18580,27215,43879,10645,5.118545514106711,232.66115973212325,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_592/coremark.elf,47ff0d6fb033802c4e923abd682e3547eae54ed47bab11cfdb0563d703fc86bf,OK,0x000001aa,0x000001fa,183205,195397,6810,5382,666,45795,18580,27215,43879,10645,5.117785841133692,232.62662914244055,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_624/coremark.elf,4c962dfc49230ac7f1b1b5a994a43056e4b194d566b0e12408e06b355a865cc7,OK,0x000001aa,0x000001fa,183205,195406,6819,5382,666,45795,18580,27215,43879,10645,5.117550126403488,232.6159148365222,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_656/coremark.elf,0df702c8d4b0d7586143688298ad141d280b6b94797fdae8fb5b53ed3f3aff43,OK,0x000001aa,0x000001fa,183205,195442,6855,5382,666,45795,18580,27215,43879,10645,5.116607484573429,232.5730674806104,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_688/coremark.elf,81593a053e55ba4769a27f587f3dbde13b0c2f600f230d6cbca1246af8f98dca,OK,0x000001aa,0x000001fa,183205,195451,6864,5382,666,45795,18580,27215,43879,10645,5.116371878373608,232.56235810789127,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_720/coremark.elf,bc99b355ae99a29b15380e79b7dcf1b5b8526bbbb8c22ebd57bcd4f71649804f,OK,0x000001aa,0x000001fa,183205,195469,6882,5382,666,45795,18580,27215,43879,10645,5.115900731062214,232.54094232100974,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_752/coremark.elf,27ad56a7f4ac1b6588c9be6fcba44e5ac21910bd98f157184dafd93a77038203,OK,0x000001aa,0x000001fa,183205,195478,6891,5382,666,45795,18580,27215,43879,10645,5.115665189944648,232.53023590657494,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_784/coremark.elf,5130a3e4df67b911e64f37aaa0a909ad3a8d5d410e8eecf91b0cd1b566022172,OK,0x000001aa,0x000001fa,183205,195478,6891,5382,666,45795,18580,27215,43879,10645,5.115665189944648,232.53023590657494,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_816/coremark.elf,16ea14ec1ee6f798fdb5ed7c04964788bb47035b5a4790f6f1fe892ada1af204,OK,0x000001aa,0x000001fa,183205,195478,6891,5382,666,45795,18580,27215,43879,10645,5.115665189944648,232.53023590657494,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_848/coremark.elf,e63288651fe4929f6c1f1733ef7ca084ae6d3fbd75b497cb472e00dbda6a1e9e,OK,0x000001aa,0x000001fa,183205,195478,6891,5382,666,45795,18580,27215,43879,10645,5.115665189944648,232.53023590657494,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_880/coremark.elf,9f5a38d4dfb5dee2a5738a9d7968557229787268df3e2265f3cd5b52a7349c5e,OK,0x000001aa,0x000001fa,183205,195433,6846,5382,666,45795,18580,27215,43879,10645,5.116843112473329,232.58377783969678,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_912/coremark.elf,5e6e01ff27ce2eef2d95d42bfe24af1cb7dadad47ac9123d6a7ed93b8a4d7601,OK,0x000001aa,0x000001fa,183205,195360,6773,5382,666,45795,18580,27215,43879,10645,5.118755118755119,232.67068721614177,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_944/coremark.elf,4de1501c000903b54271d3e62fa9bf57598c28226075454e3053f05afd7eeafe,OK,0x000001aa,0x000001fa,183205,195332,6745,5382,666,45795,18580,27215,43879,10645,5.119488870231196,232.70403955596348,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_pad_976/coremark.elf,de7551766c486301322b31b48b3dafeb5e33a4badfb48cc6fbce421ed56d57c7,OK,0x000001aa,0x000001fa,183205,195333,6746,5382,666,45795,18580,27215,43879,10645,5.119462661199081,232.70284823632187,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_0_1_pad_016/coremark.elf,ea587ae6879fe4f44ca88ff1ededb8354693a91dc939f219fe49129efe91033d,OK,0x000001a6,0x000001f2,183205,195083,6496,5382,666,45795,18580,27215,43879,10645,5.126023282397749,233.00105829080678,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_1_2_pad_016/coremark.elf,6d2c06950301bcac181116cc11966bf7dd4489264b114d77ffaecbf2a976d843,OK,0x000001a6,0x000001f2,183205,196323,7736,5382,666,45795,18580,27215,43879,10645,5.093646694477978,231.52939520354445,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_2_3_pad_016/coremark.elf,516dba2c46c2d53b59363670c58770b0d9da02fd46114d7553118a285b7355db,OK,0x000001a6,0x000001f2,183205,195365,6778,5382,666,45795,18580,27215,43879,10645,5.118624113838201,232.66473244719094,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_3_4_pad_016/coremark.elf,114625796516ef210215c6b2dfb264c8f9db5bef1b7bd447aecfd449a8fcf202,OK,0x000001a6,0x000001f2,183205,195215,6628,5382,666,45795,18580,27215,43879,10645,5.122557180544528,232.84350820656948,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_4_5_pad_016/coremark.elf,f9c2aabfa0727096d1bf3ed8fa9a5b448f6b2ce6678d13f91821343171e3f632,OK,0x000001a6,0x000001f2,183205,195215,6628,5382,666,45795,18580,27215,43879,10645,5.122557180544528,232.84350820656948,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_5_6_pad_016/coremark.elf,f583043cad9d76f4348b43908f06a47a7181fe2cfccd3456a22829761cd9c6fd,OK,0x000001a6,0x000001f2,183205,195083,6496,5382,666,45795,18580,27215,43879,10645,5.126023282397749,233.00105829080678,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_6_7_pad_016/coremark.elf,e91de29b838e5a6690a1d5d398f851a9a4ccf17dea3b1496a4967fd1658f1185,OK,0x000001a6,0x000001f2,183205,196463,7876,5382,666,45795,18580,27215,43879,10645,5.090016949756443,231.36440680711104,
tests/coremark/build_resume_matrix_phase_search_20260826/caller_swap34_swap_7_8_pad_016/coremark.elf,19dfb81d33a987e80e508ce07c6a0870d0f856093e814404788986a588d09716,OK,0x000001a6,0x000001f2,183205,195363,6776,5382,666,45795,18580,27215,43879,10645,5.118676515000281,232.66711431819462,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_000/coremark.elf,b00a53a33f6a952d700a48a21bf71e2d8fc00d649d1ec7a81d4d3414164c561f,OK,0x000001a6,0x000001f2,183205,195479,6892,5382,666,45795,18580,27215,43879,10645,5.11563902004819,232.52904636582682,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_004/coremark.elf,baefe268e338d64392364c26d02e4d94c5acc47d74b5ee53cbd5150044816993,OK,0x000001a6,0x000001f2,183205,195519,6932,5382,666,45795,18580,27215,43879,10645,5.114592443701124,232.48147471368748,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_008/coremark.elf,4111920996f9523dc9eea835fb7777811413f2f911b49a4bda36b4b9935cf4cd,OK,0x000001a6,0x000001f2,183205,196795,8208,5382,666,45795,18580,27215,43879,10645,5.081429914377906,230.97408701717754,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_012/coremark.elf,d6ff28b6004547ba20cebdb7e015b51aceb46cf1f7b42a49fdf1a8768c087c34,OK,0x000001a6,0x000001f2,183205,196745,8158,5382,666,45795,18580,27215,43879,10645,5.082721288978119,231.0327858626418,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_016/coremark.elf,5ed6b5b67bbe8a9d0686a160e87d98443632a670de9710f73f268a2510126a3d,OK,0x000001a6,0x000001f2,183205,202362,13775,5382,666,45795,18580,27215,43879,10645,4.941639240568882,224.61996548040372,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_020/coremark.elf,826c9d36a5ef468375a83e3c1787e2cc4c5f660a5ae1777d1d603ff3404186df,OK,0x000001a6,0x000001f2,183205,195713,7126,5382,666,45795,18580,27215,43879,10645,5.109522617301866,232.25102805917572,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_024/coremark.elf,5746d7da00c833580b41ac416baa961362252db1f24eabd41d79ca023f282bab,OK,0x000001a6,0x000001f2,183205,195648,7061,5382,666,45795,18580,27215,43879,10645,5.111220150474321,232.3281886579237,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_028/coremark.elf,c96eeb98514d62eb31e5db96bcc16357cdfb16c3f586512bebd5fd25d3f96b5c,OK,0x000001a6,0x000001f2,183205,195607,7020,5382,666,45795,18580,27215,43879,10645,5.112291482411161,232.3768855641437,
tests/coremark/build_resume_matrix_phase_search_20260826/callers_around_hot_pad_032/coremark.elf,99c9e83f8049bb0e4d7b0ee4b5753ebab638115d0bef98fc23c2c62d0ca87399,OK,0x000001a6,0x000001f2,183205,195507,6920,5382,666,45795,18580,27215,43879,10645,5.114906371638867,232.49574416540304,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_000/coremark.elf,c0517de0bfabe073f1827f907c85a66c0bdc79e6d5a81983d00b70036198dc46,OK,0x000001a6,0x000001f2,183205,195476,6889,5382,666,45795,18580,27215,43879,10645,5.115717530540834,232.53261502458335,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_004/coremark.elf,46cb297c5409eb79358be4806ad400696c4ba5fa8a8e9a441f35b34a44aee38d,OK,0x000001a6,0x000001f2,183205,196866,8279,5382,666,45795,18580,27215,43879,10645,5.079597289526887,230.89078588758576,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_008/coremark.elf,d072f9a540d453d5d01fb79d580f2af880226c8e01ab77e2a84ce2adfec80eb5,OK,0x000001a6,0x000001f2,183205,196914,8327,5382,666,45795,18580,27215,43879,10645,5.078359080613872,230.83450366426692,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_012/coremark.elf,3dbb561c1dba84b40bf2b845a4d36767dc024625eeac3160f2d82082f363d456,OK,0x000001a6,0x000001f2,183205,202604,14017,5382,666,45795,18580,27215,43879,10645,4.935736708061045,224.35166854822933,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_016/coremark.elf,f8fba8a994c49c0fa4a503d7a4d3397c85f1fb730d9a3efa387863b0e32915a0,OK,0x000001a6,0x000001f2,183205,195422,6835,5382,666,45795,18580,27215,43879,10645,5.117131131602378,232.59686961828993,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_020/coremark.elf,096497c2172d529a41b90dcf5fabe466818dd36a05f495810a16718d688c25a3,OK,0x000001a6,0x000001f2,183205,195646,7059,5382,666,45795,18580,27215,43879,10645,5.111272400151294,232.33056364324065,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_024/coremark.elf,aaee80f18823d07610caf9ec3c8a209636a29b8733e3873423c5415bdc977c30,OK,0x000001a6,0x000001f2,183205,195593,7006,5382,666,45795,18580,27215,43879,10645,5.112657405939886,232.393518451813,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_028/coremark.elf,304b4f0549f2faf9deb0a29a0f45a9b2d00cf4b7e4f71f6a698429119671a0b7,OK,0x000001a6,0x000001f2,183205,195463,6876,5382,666,45795,18580,27215,43879,10645,5.116057770524344,232.5480804783793,
tests/coremark/build_resume_matrix_phase_search_20260826/execution_pad_032/coremark.elf,47f94552035a0a0fb71f489e0e9526b5b650fe472553c406245f157706b799d7,OK,0x000001a6,0x000001f2,183205,195413,6826,5382,666,45795,18580,27215,43879,10645,5.1173668077354115,232.60758216979144,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_000/coremark.elf,ad235d816318cc7817fce92e6e7caa3deeb63389ae97d562b478858ea40eaeb7,OK,0x000001a6,0x000001f2,183205,195449,6862,5382,666,45795,18580,27215,43879,10645,5.116424233431739,232.56473788326088,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_004/coremark.elf,58a52594959962b75b7730856a848b5b5e4f7c9d030af6eaa97220fb444e72c1,OK,0x000001a6,0x000001f2,183205,195569,6982,5382,666,45795,18580,27215,43879,10645,5.113284825304624,232.42203751384656,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_008/coremark.elf,8f68d4200abfaa855d56e780403ca8644b11fa4b82cc05eb47c1a753224b75a7,OK,0x000001a6,0x000001f2,183205,195447,6860,5382,666,45795,18580,27215,43879,10645,5.116476589561365,232.56711770733477,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_012/coremark.elf,60b82c044631b051fdd2d65bed672e15468b49d9ba53250ec8d779aa6fcfdb5c,OK,0x000001a6,0x000001f2,183205,196667,8080,5382,666,45795,18580,27215,43879,10645,5.084737144513315,231.12441565969613,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_016/coremark.elf,b7123d2cf5d7b6d2295e817a303678454f39f8cd4b554d9f354965c8bd69525c,OK,0x000001a6,0x000001f2,183205,196625,8038,5382,666,45795,18580,27215,43879,10645,5.08582326764145,231.17378489279318,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_020/coremark.elf,2919479b913ef1fb5304cc7e4bbfd371cdc6bcd92c07f603efebab94db119825,OK,0x000001a6,0x000001f2,183205,202505,13918,5382,666,45795,18580,27215,43879,10645,4.938149675316659,224.46134887802995,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_024/coremark.elf,95cb941f8aad2157bfd841b6552e00cb9c7ee4c85f2b01cb482dd8d4f934dc7c,OK,0x000001a6,0x000001f2,183205,195600,7013,5382,666,45795,18580,27215,43879,10645,5.112474437627812,232.3852017103551,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_028/coremark.elf,2e4727b1ebaeee9e5dbbee076830cdfcc46872a32ec2c213c4980f7521f6f129,OK,0x000001a6,0x000001f2,183205,195589,7002,5382,666,45795,18580,27215,43879,10645,5.112761965141189,232.39827114278134,
tests/coremark/build_resume_matrix_phase_search_20260826/size_asc_pad_032/coremark.elf,b50be4636fe902b5f33ad3ead9c2a78b7b7e3960df80c2881a937a8279905d8d,OK,0x000001a6,0x000001f2,183205,195449,6862,5382,666,45795,18580,27215,43879,10645,5.116424233431739,232.56473788326088,
tests/coremark/build_resume_matrix_search_20260826/caller_first/coremark.elf,f72c374d8db4bbb92243be26b0cfb0247083f9ccbdc433f7571aa9cef2d6e5f8,OK,0x000001a6,0x000001f2,183205,195452,6865,5382,666,45795,18580,27215,43879,10645,5.116345701246342,232.5611682384701,
tests/coremark/build_resume_matrix_search_20260826/callers_around_hot/coremark.elf,b00a53a33f6a952d700a48a21bf71e2d8fc00d649d1ec7a81d4d3414164c561f,OK,0x000001a6,0x000001f2,183205,195479,6892,5382,666,45795,18580,27215,43879,10645,5.11563902004819,232.52904636582682,
tests/coremark/build_resume_matrix_search_20260826/execution/coremark.elf,c0517de0bfabe073f1827f907c85a66c0bdc79e6d5a81983d00b70036198dc46,OK,0x000001a6,0x000001f2,183205,195476,6889,5382,666,45795,18580,27215,43879,10645,5.115717530540834,232.53261502458335,
tests/coremark/build_resume_matrix_search_20260826/hot_first/coremark.elf,f1e393243ee12cc225509b594f2f14d4f07906d6e563023717d0a4dd988889cd,OK,0x000001a6,0x000001f2,183205,202936,14349,5382,666,45795,18580,27215,43879,10645,4.927661922970789,223.98463286230862,
tests/coremark/build_resume_matrix_search_20260826/hot_interleave/coremark.elf,b17c72c450b929d38548286bdb9660cf70b4fadfff525d8cde9d0e2a846a1939,OK,0x000001a6,0x000001f2,183205,196748,8161,5382,666,45795,18580,27215,43879,10645,5.082643787992763,231.02926309058014,
tests/coremark/build_resume_matrix_search_20260826/original/coremark.elf,3fc7195c1013fed1ae6f481fecce36689a2743cd708bcc48e082c5aad444d69f,OK,0x000001a6,0x000001f2,183205,195730,7143,5382,666,45795,18580,27215,43879,10645,5.109078833086395,232.2308560493816,
tests/coremark/build_resume_matrix_search_20260826/reverse/coremark.elf,134f6fe7bc6f15718990e601fe4d8eb20c61f677c6505b7de673399b5b68d79f,OK,0x000001a6,0x000001f2,183205,195592,7005,5382,666,45795,18580,27215,43879,10645,5.112683545339277,232.3947066063308,
tests/coremark/build_resume_matrix_search_20260826/size_asc/coremark.elf,ad235d816318cc7817fce92e6e7caa3deeb63389ae97d562b478858ea40eaeb7,OK,0x000001a6,0x000001f2,183205,195449,6862,5382,666,45795,18580,27215,43879,10645,5.116424233431739,232.56473788326088,
tests/coremark/build_resume_matrix_search_20260826/size_desc/coremark.elf,9faaeee94d9fccda032e9463bbcaef8be82176261852a2272af3baac922f5cd8,OK,0x000001a6,0x000001f2,183205,202566,13979,5382,666,45795,18580,27215,43879,10645,4.93666261860332,224.39375539106,
tests/coremark/build_resume_matrix_search_20260826/sum_first/coremark.elf,0728708156996e8508ac3e9e51a049c7f8582d2a5eab2c6ec705e488a8bcf372,OK,0x000001a6,0x000001f2,183205,195572,6985,5382,666,45795,18580,27215,43879,10645,5.113206389462705,232.41847224830477,
tests/coremark/build_resume_selective_lto_20260826/coremark-pad-16.elf,85789d7f015e9692b856a1df25946ccbe1032c4f203aeb023f18f041a6e33585,OK,0x000001a6,0x000001f2,183205,195537,6950,5382,666,45795,18580,27215,43879,10645,5.114121624040463,232.46007382002105,
tests/coremark/build_resume_selective_lto_20260826/coremark.elf,d88ee4fc30e9382c0437d116a75ae27fc4358b82b66b7c97b0d51c6c36ff7125,OK,0x000001a6,0x000001f2,183205,195699,7112,5382,666,45795,18580,27215,43879,10645,5.109888144548516,232.26764293402346,
tests/coremark/build_resume_state_gc_20260826/coremark-pad-16.elf,b5431e1873c419400abda1be69d1548f23f80fee4cac841ca9725ad5d67d86ca,OK,0x000001a6,0x000001f2,183205,195537,6950,5382,666,45795,18580,27215,43879,10645,5.114121624040463,232.46007382002105,
tests/coremark/build_resume_state_gc_20260826/coremark.elf,a56a982a07773cb8e33779ba4a68b6d629df4b39bd073f1df4e06ada9576edaf,OK,0x000001a6,0x000001f2,183205,195690,7103,5382,666,45795,18580,27215,43879,10645,5.1101231539680105,232.27832518036413,
tests/coremark/build_verify_2/coremark.elf,77baa9a36f4ce11a7225bbbd3f447b2a0ad5f3a309c2493b7c330fcbda953b28,OK,0x00000132,0x0000013a,184339,197051,7324,5388,666,45798,18526,27272,44183,10786,5.074828343931267,230.6740156332394,
tests/coremark/build_verify_screen/coremark.elf,b39a281daa94a30b2f2bcca2d00b2239bce65f7a78cd35ec3c68d856c6d86860,OK,0x000001aa,0x000001fa,184241,196736,7107,5388,666,45798,18526,27272,44163,10766,5.08295380611581,231.04335482344595,
tests/coremark/build_ws01_baseline/coremark.elf,77baa9a36f4ce11a7225bbbd3f447b2a0ad5f3a309c2493b7c330fcbda953b28,OK,0x00000132,0x0000013a,184339,197051,7324,5388,666,45798,18526,27272,44183,10786,5.074828343931267,230.6740156332394,
tests/coremark/build_ws01_verify_20260813/coremark.elf,77baa9a36f4ce11a7225bbbd3f447b2a0ad5f3a309c2493b7c330fcbda953b28,OK,0x00000132,0x0000013a,184339,197051,7324,5388,666,45798,18526,27272,44183,10786,5.074828343931267,230.6740156332394,
